Date,Month,DayOfWeek,Day,Platform,Campaign_ID,Impressions,Clicks,Spend,Conversions,Revenue
2024-11-25,11,0,25,Google,DataAnalyticsCourse,4094.0,105.0,183.47,6.0,1817.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4263.0,84.0,234.62,9.0,1599.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3472.0,114.0,242.89,10.0,1642.0
2024-11-10,11,6,10,Google,Data Analytcis Course,4411.0,129.0,180.17,5.0,1173.0
2024-11-29,11,4,29,Google,Data Anlytics Corse,4787.0,128.0,204.29,0.0,1880.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,5915.0,120.0,241.95,3.0,1253.0
2024-11-19,11,1,19,Google,Data Analytcis Course,4111.0,99.0,192.09,5.0,1497.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,3305.0,180.0,187.59,10.0,0.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3510.0,154.0,211.16,10.0,1167.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3265.0,89.0,234.51,8.0,0.0
2024-11-28,11,3,28,Google,Data Analytics Corse,5977.0,136.0,249.89,9.0,1477.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5409.0,177.0,181.75,4.0,1793.0
2024-11-19,11,1,19,Google,Data Analytcis Course,5523.0,145.0,0.0,0.0,1668.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5421.0,152.0,248.08,6.0,1752.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,5181.0,187.0,227.15,10.0,1516.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,5484.0,91.0,198.25,6.0,1981.0
2024-11-24,11,6,24,Google,Data Analytics Corse,5545.0,180.0,238.85,10.0,1971.0
2024-11-10,11,6,10,Google,Data Analytics Corse,4295.0,122.0,0.0,6.0,1349.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,4314.0,0.0,194.56,9.0,1211.0
2024-11-05,11,1,5,Google,Data Analytcis Course,4111.0,157.0,208.46,8.0,1187.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5640.0,178.0,195.8,4.0,1807.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3805.0,94.0,198.19,8.0,1523.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4561.0,130.0,196.04,9.0,1388.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,5865.0,169.0,200.36,5.0,1482.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,5275.0,176.0,241.12,8.0,1995.0
2024-11-13,11,2,13,Google,Data Analytcis Course,4964.0,143.0,207.66,10.0,1619.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,5292.0,153.0,225.98,9.0,1223.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5568.0,96.0,210.99,10.0,1317.0
2024-11-27,11,2,27,Google,Data Analytics Corse,4849.0,96.0,198.41,5.0,1198.0
2024-11-17,11,6,17,Google,Data Analytics Corse,4128.0,172.0,0.0,7.0,1070.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4645.0,197.0,219.15,5.0,1911.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,5706.0,191.0,249.69,6.0,1821.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,3438.0,167.0,235.2,7.0,1229.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3610.0,191.0,217.44,6.0,1890.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,3828.0,90.0,238.12,6.0,1505.0
2024-11-15,11,4,15,Google,Data Analytcis Course,5431.0,115.0,180.5,7.0,1995.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,4300.0,188.0,226.13,7.0,1185.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3829.0,173.0,221.28,4.0,1417.0
2024-11-29,11,4,29,Google,Data Analytics Corse,4165.0,107.0,192.18,10.0,1754.0
2024-11-17,11,6,17,Google,Data Analytics Corse,5953.0,171.0,230.37,7.0,1436.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4836.0,87.0,242.0,7.0,1665.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3717.0,199.0,226.84,3.0,1449.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5190.0,195.0,231.62,3.0,1429.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,3921.0,97.0,232.83,9.0,1886.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3824.0,184.0,200.99,6.0,1023.0
2024-11-29,11,4,29,Google,Data Anlytics Corse,5414.0,168.0,221.78,8.0,1715.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3984.0,128.0,222.78,4.0,1786.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,4716.0,117.0,213.86,4.0,0.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,5265.0,142.0,183.15,9.0,1173.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,5273.0,194.0,201.59,10.0,1018.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,5656.0,141.0,193.58,6.0,1953.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,3149.0,137.0,195.06,6.0,1718.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,5799.0,162.0,196.39,8.0,0.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,3487.0,151.0,187.0,6.0,1529.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4140.0,87.0,209.82,7.0,1151.0
2024-11-10,11,6,10,Google,Data Analytics Corse,5659.0,183.0,191.88,7.0,1830.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,3629.0,120.0,197.43,0.0,1522.0
2024-11-13,11,2,13,Google,Data Analytcis Course,5531.0,187.0,219.88,5.0,1807.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5275.0,121.0,234.88,4.0,1766.0
2024-11-27,11,2,27,Google,Data Analytics Corse,3190.0,173.0,226.32,0.0,1884.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,5406.0,165.0,237.32,10.0,1002.0
2024-11-30,11,5,30,Google,Data Analytcis Course,3755.0,192.0,218.14,3.0,1121.0
2024-11-06,11,2,6,Google,Data Analytics Corse,4497.0,193.0,248.41,9.0,1025.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5904.0,138.0,197.08,8.0,1698.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4212.0,104.0,0.0,6.0,1108.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,5979.0,162.0,190.69,6.0,1976.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,4950.0,115.0,241.85,9.0,1343.0
2024-11-27,11,2,27,Google,Data Analytics Corse,3405.0,104.0,227.36,8.0,1970.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,0.0,168.0,196.79,8.0,1666.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,4624.0,146.0,212.67,9.0,1513.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5241.0,82.0,191.23,9.0,1369.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,5947.0,0.0,206.33,9.0,1188.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,3246.0,142.0,249.27,8.0,1667.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5858.0,198.0,232.94,8.0,1903.0
2024-11-16,11,5,16,Google,Data Analytcis Course,5159.0,119.0,227.36,10.0,1448.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,4002.0,109.0,203.96,3.0,1430.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3068.0,87.0,243.15,6.0,1356.0
2024-11-26,11,1,26,Google,Data Analytcis Course,4907.0,110.0,247.48,10.0,1205.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5680.0,92.0,224.6,7.0,0.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3909.0,85.0,189.9,3.0,1216.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,3060.0,199.0,237.3,9.0,1527.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,4558.0,148.0,249.74,8.0,1554.0
2024-11-08,11,4,8,Google,Data Analytcis Course,5992.0,173.0,230.26,5.0,1683.0
2024-11-11,11,0,11,Google,Data Analytics Corse,5069.0,84.0,192.08,3.0,1738.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4340.0,82.0,186.61,3.0,1092.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,5139.0,147.0,245.93,8.0,1853.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4679.0,186.0,241.7,9.0,1333.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4232.0,143.0,207.76,8.0,1644.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5580.0,133.0,248.11,5.0,1111.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,3972.0,187.0,226.62,7.0,1011.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5205.0,121.0,181.81,5.0,1555.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4521.0,188.0,214.58,3.0,1855.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,3924.0,115.0,214.52,7.0,1312.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,3319.0,0.0,230.39,4.0,1533.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,5141.0,190.0,225.14,10.0,1761.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5952.0,92.0,192.35,4.0,1335.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,0.0,107.0,227.88,8.0,1844.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3794.0,0.0,225.38,7.0,1401.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,0.0,186.0,185.55,5.0,1903.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,3454.0,129.0,223.14,8.0,1391.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3071.0,162.0,231.99,9.0,1603.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5954.0,177.0,206.76,4.0,1104.0
2024-11-08,11,4,8,Google,Data Analytcis Course,3473.0,93.0,207.92,9.0,1780.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4341.0,117.0,212.29,8.0,1399.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3310.0,120.0,247.65,3.0,1584.0
2024-11-22,11,4,22,Google,Data Analytcis Course,3694.0,81.0,183.52,3.0,1156.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3576.0,91.0,243.02,8.0,1567.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4856.0,167.0,232.1,7.0,1476.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5484.0,175.0,186.91,3.0,1728.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3633.0,121.0,190.82,5.0,1157.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,0.0,85.0,190.32,9.0,1301.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4474.0,176.0,215.93,9.0,1214.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5282.0,174.0,240.85,4.0,1481.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3778.0,180.0,214.66,4.0,1733.0
2024-11-10,11,6,10,Google,Data Analytcis Course,3361.0,156.0,183.12,9.0,1241.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5877.0,0.0,223.87,9.0,1866.0
2024-11-29,11,4,29,Google,Data Analytics Corse,5656.0,161.0,237.69,4.0,1262.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3061.0,87.0,192.29,6.0,1506.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,4569.0,126.0,204.13,4.0,1037.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5067.0,151.0,199.12,5.0,1669.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5612.0,85.0,245.87,7.0,1124.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,4627.0,104.0,200.98,6.0,1815.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,4264.0,103.0,214.56,4.0,1804.0
2024-11-23,11,5,23,Google,Data Analytcis Course,5815.0,162.0,198.49,7.0,1468.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,3597.0,161.0,218.35,6.0,1840.0
2024-11-10,11,6,10,Google,Data Analytics Corse,5973.0,83.0,224.06,9.0,1197.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3430.0,165.0,248.59,8.0,1056.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,5085.0,134.0,186.1,8.0,1033.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4906.0,126.0,222.92,9.0,1443.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,5082.0,173.0,198.75,3.0,1128.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,4661.0,174.0,200.74,5.0,1596.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,3573.0,149.0,247.52,4.0,1742.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,5663.0,108.0,213.85,9.0,1703.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,4466.0,99.0,214.08,7.0,1515.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3120.0,113.0,249.66,8.0,1895.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3911.0,84.0,206.06,7.0,1155.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,3458.0,182.0,186.51,9.0,1982.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,3261.0,82.0,245.34,8.0,1922.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3844.0,103.0,232.39,7.0,1763.0
2024-11-21,11,3,21,Google,Data Analytcis Course,4298.0,117.0,227.92,8.0,1512.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4998.0,93.0,201.98,8.0,1216.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5110.0,166.0,196.99,4.0,1431.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5155.0,121.0,187.0,6.0,1510.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,5010.0,106.0,220.66,6.0,1345.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4362.0,106.0,227.02,9.0,1548.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3662.0,122.0,211.05,6.0,1082.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,5464.0,193.0,224.15,3.0,1157.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,3560.0,146.0,214.16,3.0,1033.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5014.0,0.0,198.84,8.0,1474.0
2024-11-09,11,5,9,Google,Data Analytcis Course,3278.0,111.0,189.58,5.0,1882.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3149.0,0.0,213.67,8.0,1491.0
2024-11-09,11,5,9,Google,Data Analytcis Course,4128.0,195.0,246.55,5.0,1105.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5018.0,149.0,219.11,3.0,1795.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5215.0,194.0,225.13,6.0,1107.0
2024-11-24,11,6,24,Google,Data Analytcis Course,3948.0,191.0,208.43,7.0,1450.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4912.0,196.0,187.07,7.0,1720.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5136.0,182.0,249.36,7.0,1846.0
2024-11-27,11,2,27,Google,Data Analytics Corse,5674.0,156.0,193.18,10.0,1176.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,4674.0,187.0,201.41,9.0,1719.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4408.0,117.0,184.0,3.0,1239.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5402.0,135.0,238.81,8.0,1648.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,0.0,114.0,223.69,3.0,1845.0
2024-11-11,11,0,11,Google,Data Analytics Corse,5876.0,184.0,231.91,0.0,1018.0
2024-11-20,11,2,20,Google,Data Analytics Corse,5996.0,115.0,191.99,0.0,1822.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,3249.0,149.0,202.43,6.0,1027.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4351.0,136.0,233.43,6.0,1299.0
2024-11-13,11,2,13,Google,Data Analytics Corse,5805.0,119.0,245.13,6.0,1122.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5685.0,186.0,197.15,10.0,1273.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3199.0,91.0,196.04,4.0,1737.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3490.0,171.0,180.82,8.0,1497.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3584.0,149.0,199.9,8.0,0.0
2024-11-11,11,0,11,Google,Data Analytics Corse,3757.0,121.0,241.14,3.0,1226.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3029.0,189.0,0.0,3.0,1016.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,3876.0,183.0,237.72,10.0,1682.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4622.0,133.0,243.63,5.0,1742.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3249.0,127.0,244.01,5.0,1248.0
2024-11-17,11,6,17,Google,Data Analytics Corse,3372.0,195.0,225.57,9.0,1686.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,5452.0,138.0,210.45,8.0,1964.0
2024-11-16,11,5,16,Google,Data Analytics Corse,3011.0,134.0,230.59,7.0,1224.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,3371.0,110.0,211.89,6.0,1743.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,5126.0,186.0,182.38,7.0,1856.0
2024-11-04,11,0,4,Google,Data Analytics Corse,5257.0,191.0,219.4,6.0,1730.0
2024-11-12,11,1,12,Google,Data Analytics Corse,3475.0,169.0,247.16,3.0,1985.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5447.0,198.0,225.49,5.0,1249.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3272.0,184.0,241.8,9.0,1969.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,5221.0,87.0,217.08,9.0,1723.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3099.0,180.0,241.32,5.0,1177.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4229.0,99.0,183.7,8.0,1792.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,4038.0,148.0,248.37,3.0,1549.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,3960.0,146.0,213.7,6.0,1178.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3865.0,149.0,198.54,4.0,0.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3433.0,88.0,241.8,6.0,1654.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3009.0,154.0,185.32,9.0,1433.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,4817.0,137.0,0.0,6.0,1720.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5217.0,125.0,183.16,10.0,1245.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,4870.0,155.0,191.54,8.0,1451.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,5133.0,111.0,240.23,8.0,1555.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,3181.0,141.0,234.44,9.0,1628.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,4153.0,153.0,234.25,5.0,1368.0
2024-11-28,11,3,28,Google,Data Analytics Corse,0.0,176.0,191.11,4.0,1107.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4250.0,147.0,223.33,3.0,1069.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,0.0,80.0,196.17,4.0,1252.0
2024-11-29,11,4,29,Google,Data Analytics Corse,5783.0,181.0,231.16,4.0,1963.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3792.0,175.0,227.98,8.0,1627.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5919.0,94.0,220.26,8.0,1486.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,4593.0,119.0,248.14,8.0,1595.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4308.0,146.0,181.7,9.0,1391.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4676.0,122.0,202.56,8.0,1368.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5832.0,114.0,0.0,4.0,1566.0
2024-11-15,11,4,15,Google,Data Analytics Corse,3637.0,130.0,0.0,7.0,1361.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,5533.0,154.0,207.61,8.0,1165.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4320.0,132.0,229.38,5.0,1557.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3526.0,170.0,224.34,4.0,1969.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5962.0,85.0,201.12,10.0,1728.0
2024-11-02,11,5,2,Google,Data Analytics Corse,3208.0,85.0,220.53,5.0,1426.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,4477.0,127.0,199.34,3.0,1239.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3207.0,148.0,207.16,9.0,1416.0
2024-11-16,11,5,16,Google,Data Analytics Corse,4269.0,181.0,227.56,4.0,1251.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,4512.0,102.0,183.01,5.0,1544.0
2024-11-09,11,5,9,Google,Data Analytcis Course,5249.0,136.0,199.26,9.0,1142.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4881.0,148.0,213.23,4.0,1474.0
2024-11-30,11,5,30,Google,Data Analytcis Course,5385.0,170.0,198.13,7.0,1174.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4506.0,152.0,0.0,7.0,1678.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,4149.0,128.0,238.94,10.0,1306.0
2024-11-20,11,2,20,Google,Data Analytcis Course,4517.0,168.0,228.0,6.0,1679.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4075.0,95.0,225.18,7.0,1763.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3903.0,120.0,197.56,7.0,1255.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,4477.0,157.0,191.69,10.0,1598.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,5580.0,147.0,230.15,3.0,1299.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3253.0,161.0,181.02,10.0,1340.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,3869.0,187.0,185.15,6.0,1881.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,5043.0,177.0,213.52,4.0,1117.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4537.0,165.0,191.77,4.0,1783.0
2024-11-05,11,1,5,Google,Data Analytcis Course,3766.0,146.0,0.0,6.0,1760.0
2024-11-30,11,5,30,Google,Data Analytcis Course,3702.0,126.0,222.41,5.0,1489.0
2024-11-22,11,4,22,Google,Data Analytcis Course,4840.0,110.0,184.63,8.0,1013.0
2024-11-16,11,5,16,Google,Data Analytics Corse,4425.0,97.0,206.41,5.0,1219.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,4213.0,104.0,202.54,8.0,1065.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5010.0,176.0,205.47,10.0,1709.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,4045.0,91.0,225.82,7.0,1828.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,5145.0,167.0,183.22,9.0,1021.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,3725.0,132.0,196.98,6.0,1094.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4962.0,93.0,181.34,4.0,1100.0
2024-11-17,11,6,17,Google,Data Analytcis Course,3055.0,149.0,228.17,7.0,1382.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,4425.0,184.0,221.83,6.0,1956.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,3755.0,192.0,0.0,4.0,1805.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4832.0,115.0,237.18,5.0,1737.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3224.0,81.0,239.58,10.0,1229.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5809.0,119.0,224.5,7.0,1736.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4027.0,169.0,193.86,4.0,1387.0
2024-11-02,11,5,2,Google,Data Analytics Corse,5900.0,103.0,231.39,10.0,1963.0
2024-11-23,11,5,23,Google,Data Analytcis Course,3518.0,90.0,216.8,4.0,1781.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4238.0,184.0,228.49,10.0,1003.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5160.0,143.0,248.04,10.0,1780.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4753.0,123.0,203.59,10.0,1959.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,4969.0,155.0,190.87,5.0,1807.0
2024-11-12,11,1,12,Google,Data Analytics Corse,4415.0,140.0,240.95,8.0,1579.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3931.0,110.0,193.32,4.0,1088.0
2024-11-24,11,6,24,Google,Data Analytcis Course,4409.0,103.0,246.87,8.0,1136.0
2024-11-16,11,5,16,Google,Data Analytcis Course,5064.0,127.0,195.07,10.0,1521.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,3905.0,151.0,191.4,10.0,1342.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,4710.0,191.0,214.24,6.0,1080.0
2024-11-04,11,0,4,Google,Data Analytcis Course,3869.0,177.0,198.88,4.0,1909.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3760.0,122.0,233.47,7.0,1785.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,3979.0,99.0,188.54,4.0,1244.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,3027.0,0.0,205.67,7.0,1593.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,4540.0,114.0,185.04,4.0,1561.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4466.0,92.0,244.46,6.0,1912.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,4865.0,0.0,206.18,9.0,1836.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5890.0,157.0,221.53,0.0,1122.0
2024-11-02,11,5,2,Google,Data Analytics Corse,4010.0,91.0,229.84,6.0,1634.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,4641.0,91.0,182.84,9.0,1235.0
2024-11-11,11,0,11,Google,Data Analytics Corse,5669.0,99.0,202.47,7.0,1862.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3000.0,160.0,201.69,9.0,1103.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3979.0,0.0,241.3,10.0,1488.0
2024-11-01,11,4,1,Google,Data Analytcis Course,0.0,185.0,192.6,5.0,1180.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5049.0,137.0,180.58,3.0,1808.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3662.0,159.0,203.93,4.0,1776.0
2024-11-28,11,3,28,Google,Data Analytics Corse,5822.0,155.0,227.47,4.0,1373.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,3762.0,103.0,187.11,9.0,1096.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,3647.0,134.0,209.89,7.0,1744.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,3448.0,128.0,235.69,8.0,1373.0
2024-11-19,11,1,19,Google,Data Analytics Corse,3776.0,156.0,213.3,4.0,1013.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,5763.0,154.0,240.35,10.0,1816.0
2024-11-05,11,1,5,Google,Data Analytics Corse,3835.0,176.0,210.11,3.0,1025.0
2024-11-29,11,4,29,Google,Data Analytics Corse,4079.0,0.0,243.8,6.0,1909.0
